Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
8674,Ca-2018-163265,2018-02-16,2018-02-21,Standard Class,Js-16030,Joy Smith,Consumer,United States,Decatur,Illinois,62521,Central,Fur-Ch-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558
8675,Ca-2018-163265,2018-02-16,2018-02-21,Standard Class,Js-16030,Joy Smith,Consumer,United States,Decatur,Illinois,62521,Central,Off-St-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",50.352
8676,Ca-2018-163265,2018-02-16,2018-02-21,Standard Class,Js-16030,Joy Smith,Consumer,United States,Decatur,Illinois,62521,Central,Off-Ar-10004078,Office Supplies,Art,Newell 312,28.032
8677,Ca-2018-163265,2018-02-16,2018-02-21,Standard Class,Js-16030,Joy Smith,Consumer,United States,Decatur,Illinois,62521,Central,Fur-Fu-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",7.692
8678,Ca-2018-141705,2018-10-24,2018-10-26,First Class,Po-18850,Patrick O'Brill,Consumer,United States,Mansfield,Texas,76063,Central,Fur-Ta-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,517.405
8679,Ca-2017-112739,2017-02-09,2017-07-09,Second Class,Rd-19810,Ross DeVincentis,Home Office,United States,Houston,Texas,77070,Central,Off-Bi-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",8.608
8680,Ca-2017-112739,2017-02-09,2017-07-09,Second Class,Rd-19810,Ross DeVincentis,Home Office,United States,Houston,Texas,77070,Central,Tec-Ac-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,159.56
8681,Ca-2017-143805,2017-01-12,2017-03-12,Second Class,Jd-15895,Jonathan Doherty,Corporate,United States,Richmond,Virginia,23223,South,Off-Ap-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,2104.55
8682,Ca-2017-143805,2017-01-12,2017-03-12,Second Class,Jd-15895,Jonathan Doherty,Corporate,United States,Richmond,Virginia,23223,South,Off-Su-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,40.7
8683,Ca-2015-133634,2015-05-11,2015-10-11,Standard Class,Sr-20740,Steven Roelle,Home Office,United States,Arlington,Virginia,22204,South,Tec-Ac-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,47.79
8685,Ca-2017-155446,2017-12-16,2017-12-23,Standard Class,Tn-21040,Tanja Norvell,Home Office,United States,San Diego,California,92024,West,Tec-Ac-10001445,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,21.21
8686,Ca-2018-137323,2018-11-14,2018-11-18,Second Class,Pw-19030,Pauline Webber,Corporate,United States,Watertown,New York,13601,East,Off-St-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",96.36
8687,Ca-2017-144015,2017-06-26,2017-06-26,Same Day,Ah-10075,Adam Hart,Corporate,United States,Los Angeles,California,90036,West,Off-Su-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,231.72
8688,Ca-2017-144015,2017-06-26,2017-06-26,Same Day,Ah-10075,Adam Hart,Corporate,United States,Los Angeles,California,90036,West,Off-Fa-10000624,Office Supplies,Fasteners,OIC Binder Clips,17.9
8689,Ca-2017-144015,2017-06-26,2017-06-26,Same Day,Ah-10075,Adam Hart,Corporate,United States,Los Angeles,California,90036,West,Off-Pa-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",12.48
8690,Ca-2015-101427,2015-12-26,2015-12-30,Standard Class,Ay-10555,Andy Yotov,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Off-Ar-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",8.016
8691,Ca-2017-136770,2017-08-14,2017-08-18,Standard Class,Sp-20650,Stephanie Phelps,Corporate,United States,Akron,Ohio,44312,East,Tec-Ph-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,259.896
8692,Ca-2017-136770,2017-08-14,2017-08-18,Standard Class,Sp-20650,Stephanie Phelps,Corporate,United States,Akron,Ohio,44312,East,Tec-Ph-10001530,Technology,Phones,Plantronics Voyager Pro Legend,247.188
8693,Ca-2017-136770,2017-08-14,2017-08-18,Standard Class,Sp-20650,Stephanie Phelps,Corporate,United States,Akron,Ohio,44312,East,Tec-Ac-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,279.96
8694,Ca-2017-118311,2017-10-24,2017-10-28,Standard Class,Ed-13885,Emily Ducich,Home Office,United States,San Francisco,California,94110,West,Tec-Ac-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,450.0
8695,Us-2015-112795,2015-08-23,2015-08-28,Second Class,Cr-12625,Corey Roper,Home Office,United States,Grand Rapids,Michigan,49505,Central,Off-Pa-10001934,Office Supplies,Paper,Xerox 1993,19.44
8696,Ca-2018-127096,2018-09-15,2018-09-17,Second Class,Cs-12400,Christopher Schild,Home Office,United States,San Francisco,California,94109,West,Fur-Ta-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,300.904
8697,Ca-2018-119284,2018-06-15,2018-06-20,Standard Class,Ts-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,Tec-Ph-10001051,Technology,Phones,HTC One,239.976
8698,Ca-2018-119284,2018-06-15,2018-06-20,Standard Class,Ts-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,Fur-Fu-10004351,Furniture,Furnishings,Staple-based wall hangings,31.168
8699,Ca-2018-119284,2018-06-15,2018-06-20,Standard Class,Ts-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,Fur-Ta-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",120.96
8700,Ca-2018-119284,2018-06-15,2018-06-20,Standard Class,Ts-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,Tec-Ph-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),2239.936
8701,Ca-2018-119284,2018-06-15,2018-06-20,Standard Class,Ts-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,Off-Ap-10004249,Office Supplies,Appliances,Staple holder,76.608
8702,Ca-2018-119284,2018-06-15,2018-06-20,Standard Class,Ts-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,Off-St-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",142.776
8703,Ca-2018-119284,2018-06-15,2018-06-20,Standard Class,Ts-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,Off-Pa-10000312,Office Supplies,Paper,Xerox 1955,91.36
8704,Ca-2016-133494,2016-01-03,2016-05-03,Standard Class,Rp-19390,Resi Pölking,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Off-Ap-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,3.552
8705,Ca-2017-111318,2017-07-23,2017-07-26,First Class,Il-15100,Ivan Liston,Consumer,United States,Houston,Texas,77041,Central,Tec-Ph-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,115.136
8706,Us-2015-132745,2015-01-10,2015-05-10,Standard Class,Nf-18475,Neil Französisch,Home Office,United States,Reno,Nevada,89502,West,Off-Fa-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,4.71
8707,Ca-2015-146815,2015-08-09,2015-09-13,Standard Class,Pp-18955,Paul Prost,Home Office,United States,New York City,New York,10009,East,Fur-Ch-10004289,Furniture,Chairs,Global Super Steno Chair,172.764
8708,Ca-2015-146815,2015-08-09,2015-09-13,Standard Class,Pp-18955,Paul Prost,Home Office,United States,New York City,New York,10009,East,Off-Ar-10003469,Office Supplies,Art,Nontoxic Chalk,3.52
8709,Ca-2015-119144,2015-11-16,2015-11-18,First Class,Jd-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,90008,West,Tec-Ph-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,79.968
8710,Ca-2015-119144,2015-11-16,2015-11-18,First Class,Jd-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,90008,West,Fur-Bo-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",305.9745
8711,Ca-2015-119144,2015-11-16,2015-11-18,First Class,Jd-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,90008,West,Off-St-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91
8712,Ca-2015-105648,2015-03-03,2015-07-03,Standard Class,Ej-14155,Eva Jacobs,Consumer,United States,San Diego,California,92037,West,Fur-Ta-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",626.352
8713,Us-2016-145422,2016-03-12,2016-07-12,Standard Class,Pw-19240,Pierre Wener,Consumer,United States,San Francisco,California,94110,West,Fur-Bo-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",359.499
8716,Ca-2018-121678,2018-11-16,2018-11-20,Second Class,Bm-11650,Brian Moss,Corporate,United States,Elyria,Ohio,44035,East,Off-Bi-10002949,Office Supplies,Binders,Prestige Round Ring Binders,1.824
8724,Us-2017-135209,2017-12-29,2017-12-31,Second Class,Mh-17290,Marc Harrigan,Home Office,United States,Miami,Florida,33178,South,Off-Pa-10002986,Office Supplies,Paper,Xerox 1898,37.408
8725,Us-2017-135209,2017-12-29,2017-12-31,Second Class,Mh-17290,Marc Harrigan,Home Office,United States,Miami,Florida,33178,South,Off-Pa-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,25.344
8726,Ca-2018-148145,2018-03-18,2018-03-23,Standard Class,Sw-20275,Scott Williamson,Consumer,United States,Seattle,Washington,98115,West,Off-Ar-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,46.2
8727,Ca-2016-103870,2016-12-27,2016-12-31,Standard Class,Sp-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130,South,Tec-Ac-10002370,Technology,Accessories,Maxell CD-R Discs,4.728
8728,Ca-2016-103870,2016-12-27,2016-12-31,Standard Class,Sp-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130,South,Fur-Fu-10002030,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",53.352
8729,Ca-2016-103870,2016-12-27,2016-12-31,Standard Class,Sp-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130,South,Fur-Bo-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,131.104
8730,Ca-2016-103870,2016-12-27,2016-12-31,Standard Class,Sp-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130,South,Off-St-10002562,Office Supplies,Storage,Staple magnet,22.512
8731,Ca-2016-103870,2016-12-27,2016-12-31,Standard Class,Sp-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130,South,Tec-Ac-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,72.744
8733,Ca-2018-116988,2018-06-27,2018-06-29,Second Class,Pw-19030,Pauline Webber,Corporate,United States,Seattle,Washington,98105,West,Off-Pa-10003848,Office Supplies,Paper,Xerox 1997,19.44
8734,Ca-2018-116988,2018-06-27,2018-06-29,Second Class,Pw-19030,Pauline Webber,Corporate,United States,Seattle,Washington,98105,West,Fur-Fu-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,126.3
8735,Ca-2018-116988,2018-06-27,2018-06-29,Second Class,Pw-19030,Pauline Webber,Corporate,United States,Seattle,Washington,98105,West,Tec-Ac-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45
8736,Us-2015-169390,2015-07-02,2015-10-02,Second Class,Cs-12250,Chris Selesnick,Corporate,United States,New York City,New York,10024,East,Off-St-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,64.96
8737,Ca-2017-168774,2017-04-09,2017-09-09,Standard Class,Rp-19855,Roy Phan,Corporate,United States,Woodbury,Minnesota,55125,Central,Off-St-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41
8738,Ca-2018-161592,2018-06-04,2018-10-04,Standard Class,Cs-12175,Charles Sheldon,Corporate,United States,Chattanooga,Tennessee,37421,South,Off-Bi-10003669,Office Supplies,Binders,3M Organizer Strips,8.1
8739,Us-2018-131961,2018-08-12,2018-11-12,First Class,Mj-17740,Max Jones,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Off-Ar-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,13.248
8740,Us-2018-131961,2018-08-12,2018-11-12,First Class,Mj-17740,Max Jones,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Tec-Ph-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,83.988
8741,Ca-2017-102498,2017-07-24,2017-07-25,First Class,Jg-15160,James Galang,Consumer,United States,Lafayette,Louisiana,70506,South,Off-Ar-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,73.2
8742,Ca-2016-113222,2016-09-11,2016-09-11,Same Day,Ag-10765,Anthony Garverick,Home Office,United States,Lawrence,Indiana,46226,Central,Off-Bi-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,10.74
8743,Us-2016-144771,2016-02-10,2016-04-10,First Class,Ck-12205,Chloris Kastensmidt,Consumer,United States,Hillsboro,Oregon,97123,West,Fur-Fu-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,11.032
8744,Us-2016-144771,2016-02-10,2016-04-10,First Class,Ck-12205,Chloris Kastensmidt,Consumer,United States,Hillsboro,Oregon,97123,West,Tec-Ac-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,53.04
8745,Ca-2016-162376,2016-11-22,2016-11-25,Second Class,Hd-14785,Harold Dahlen,Home Office,United States,Cambridge,Massachusetts,2138,East,Off-Ar-10003056,Office Supplies,Art,Newell 341,17.12
8746,Ca-2016-162376,2016-11-22,2016-11-25,Second Class,Hd-14785,Harold Dahlen,Home Office,United States,Cambridge,Massachusetts,2138,East,Off-Pa-10000300,Office Supplies,Paper,Xerox 1936,59.94
8747,Ca-2018-128076,2018-02-02,2018-07-02,Standard Class,Bo-11350,Bill Overfelt,Corporate,United States,San Diego,California,92105,West,Fur-Fu-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,210.58
8748,Ca-2018-128076,2018-02-02,2018-07-02,Standard Class,Bo-11350,Bill Overfelt,Corporate,United States,San Diego,California,92105,West,Off-Bi-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,30.96
8749,Ca-2018-128076,2018-02-02,2018-07-02,Standard Class,Bo-11350,Bill Overfelt,Corporate,United States,San Diego,California,92105,West,Tec-Ma-10002109,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",239.984
8750,Us-2016-163825,2016-06-16,2016-06-19,First Class,Lc-16885,Lena Creighton,Consumer,United States,New York City,New York,10009,East,Off-Bi-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3050.376
8751,Us-2016-163825,2016-06-16,2016-06-19,First Class,Lc-16885,Lena Creighton,Consumer,United States,New York City,New York,10009,East,Tec-Ph-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,133.98
8752,Ca-2017-105662,2017-05-05,2017-09-05,Standard Class,Rb-19465,Rick Bensley,Home Office,United States,Tallahassee,Florida,32303,South,Off-Pa-10001001,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",93.248
8753,Ca-2017-105662,2017-05-05,2017-09-05,Standard Class,Rb-19465,Rick Bensley,Home Office,United States,Tallahassee,Florida,32303,South,Tec-Ph-10001198,Technology,Phones,Avaya 4621SW VoIP phone,177.48
8754,Ca-2018-152198,2018-09-09,2018-10-09,First Class,Jd-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,43615,East,Off-La-10000443,Office Supplies,Labels,Avery 501,17.712
8755,Ca-2018-152198,2018-09-09,2018-10-09,First Class,Jd-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,43615,East,Off-Bi-10003669,Office Supplies,Binders,3M Organizer Strips,4.86
8756,Ca-2018-152198,2018-09-09,2018-10-09,First Class,Jd-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,43615,East,Off-Bi-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",6.258
8757,Ca-2017-114307,2017-07-22,2017-07-26,Standard Class,Mf-17665,Maureen Fritzler,Corporate,United States,Columbia,Maryland,21044,East,Off-Ap-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,37.68
8758,Ca-2017-114307,2017-07-22,2017-07-26,Standard Class,Mf-17665,Maureen Fritzler,Corporate,United States,Columbia,Maryland,21044,East,Off-Pa-10004100,Office Supplies,Paper,Xerox 216,51.84
8759,Ca-2017-114307,2017-07-22,2017-07-26,Standard Class,Mf-17665,Maureen Fritzler,Corporate,United States,Columbia,Maryland,21044,East,Fur-Fu-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.42
8760,Ca-2017-114307,2017-07-22,2017-07-26,Standard Class,Mf-17665,Maureen Fritzler,Corporate,United States,Columbia,Maryland,21044,East,Off-Bi-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,5.4
8761,Ca-2017-159891,2017-01-31,2017-06-02,Standard Class,Bf-11170,Ben Ferrer,Home Office,United States,Atlanta,Georgia,30318,South,Off-Bi-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1270.99
8762,Ca-2017-159891,2017-01-31,2017-06-02,Standard Class,Bf-11170,Ben Ferrer,Home Office,United States,Atlanta,Georgia,30318,South,Off-En-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",125.36
8763,Ca-2017-112578,2017-12-29,2018-02-01,Standard Class,Fo-14305,Frank Olsen,Consumer,United States,Sacramento,California,95823,West,Off-St-10003722,Office Supplies,Storage,Project Tote Personal File,14.03
8764,Ca-2017-112578,2017-12-29,2018-02-01,Standard Class,Fo-14305,Frank Olsen,Consumer,United States,Sacramento,California,95823,West,Off-Su-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,27.96
8765,Ca-2016-107083,2016-11-21,2016-11-27,Standard Class,Bb-11545,Brenda Bowman,Corporate,United States,Fort Worth,Texas,76106,Central,Off-Ar-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",5.344
8766,Ca-2016-107083,2016-11-21,2016-11-27,Standard Class,Bb-11545,Brenda Bowman,Corporate,United States,Fort Worth,Texas,76106,Central,Off-Bi-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,1.696
8767,Ca-2016-107083,2016-11-21,2016-11-27,Standard Class,Bb-11545,Brenda Bowman,Corporate,United States,Fort Worth,Texas,76106,Central,Off-Ap-10004136,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,24.588
8768,Ca-2016-107083,2016-11-21,2016-11-27,Standard Class,Bb-11545,Brenda Bowman,Corporate,United States,Fort Worth,Texas,76106,Central,Off-Bi-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,7.98
8769,Ca-2016-151722,2016-05-10,2016-09-10,Standard Class,Il-15100,Ivan Liston,Consumer,United States,Columbus,Ohio,43229,East,Tec-Ac-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,288.0
8772,Ca-2018-115882,2018-09-14,2018-09-17,First Class,Db-13555,Dorothy Badders,Corporate,United States,Raleigh,North Carolina,27604,South,Off-Ap-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,942.784
8773,Ca-2018-115882,2018-09-14,2018-09-17,First Class,Db-13555,Dorothy Badders,Corporate,United States,Raleigh,North Carolina,27604,South,Off-Pa-10001125,Office Supplies,Paper,Xerox 1988,74.352
8774,Ca-2016-132276,2016-02-23,2016-02-28,Standard Class,Lc-16960,Lindsay Castell,Home Office,United States,New York City,New York,10024,East,Off-Ap-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,26.88
8775,Ca-2016-132276,2016-02-23,2016-02-28,Standard Class,Lc-16960,Lindsay Castell,Home Office,United States,New York City,New York,10024,East,Off-Bi-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,10.896
8776,Ca-2017-163636,2017-05-12,2017-09-12,Second Class,Mp-18175,Mike Pelletier,Home Office,United States,Chicago,Illinois,60623,Central,Off-Ar-10001547,Office Supplies,Art,Newell 311,3.536
8777,Ca-2017-102813,2017-02-07,2017-03-07,First Class,Ea-14035,Erin Ashbrook,Corporate,United States,Huntsville,Texas,77340,Central,Fur-Ch-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",528.43
8778,Ca-2017-102813,2017-02-07,2017-03-07,First Class,Ea-14035,Erin Ashbrook,Corporate,United States,Huntsville,Texas,77340,Central,Off-Pa-10000520,Office Supplies,Paper,Xerox 201,41.472
8779,Ca-2018-135377,2018-12-13,2018-12-18,Standard Class,Bp-11095,Bart Pistole,Corporate,United States,New York City,New York,10024,East,Fur-Bo-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",287.976
8780,Ca-2016-165813,2016-03-20,2016-03-22,Second Class,Bm-11785,Bryan Mills,Consumer,United States,Salem,Oregon,97301,West,Off-St-10004258,Office Supplies,Storage,Portable Personal File Box,29.304
8781,Ca-2016-133585,2016-01-03,2016-04-03,First Class,Cm-12715,Craig Molinari,Corporate,United States,Houston,Texas,77070,Central,Off-Ar-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,55.328
8782,Ca-2016-133585,2016-01-03,2016-04-03,First Class,Cm-12715,Craig Molinari,Corporate,United States,Houston,Texas,77070,Central,Fur-Bo-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1227.9984
8783,Ca-2017-116911,2017-09-15,2017-09-20,Standard Class,Jd-16150,Justin Deggeller,Corporate,United States,Twin Falls,Idaho,83301,West,Off-Bi-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,20.416
8784,Ca-2017-116911,2017-09-15,2017-09-20,Standard Class,Jd-16150,Justin Deggeller,Corporate,United States,Twin Falls,Idaho,83301,West,Fur-Ta-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1128.39
8785,Us-2018-129224,2018-03-17,2018-03-23,Standard Class,As-10630,Ann Steele,Home Office,United States,Knoxville,Tennessee,37918,South,Off-La-10003190,Office Supplies,Labels,Avery 474,4.608
8789,Ca-2018-126914,2018-06-15,2018-06-19,Standard Class,Je-15715,Joe Elijah,Consumer,United States,Monroe,North Carolina,28110,South,Fur-Ch-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,698.352
8790,Ca-2018-126914,2018-06-15,2018-06-19,Standard Class,Je-15715,Joe Elijah,Consumer,United States,Monroe,North Carolina,28110,South,Fur-Bo-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,77.728
8791,Ca-2016-169572,2016-06-09,2016-12-09,Standard Class,Ag-10525,Andy Gerbode,Corporate,United States,Richmond,Virginia,23223,South,Off-Bi-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",46.62
8792,Ca-2018-162075,2018-03-18,2018-03-24,Standard Class,Tt-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041,Central,Tec-Ph-10001557,Technology,Phones,Pyle PMP37LED,537.544
8793,Ca-2015-162992,2015-12-19,2015-12-21,First Class,Bp-11095,Bart Pistole,Corporate,United States,Los Angeles,California,90008,West,Off-La-10001934,Office Supplies,Labels,Avery 516,14.62
8794,Ca-2015-162992,2015-12-19,2015-12-21,First Class,Bp-11095,Bart Pistole,Corporate,United States,Los Angeles,California,90008,West,Off-Fa-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,22.55
8795,Ca-2015-162992,2015-12-19,2015-12-21,First Class,Bp-11095,Bart Pistole,Corporate,United States,Los Angeles,California,90008,West,Tec-Ph-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,583.8
8796,Ca-2015-162992,2015-12-19,2015-12-21,First Class,Bp-11095,Bart Pistole,Corporate,United States,Los Angeles,California,90008,West,Tec-Ph-10002085,Technology,Phones,Clarity 53712,211.168
8797,Ca-2017-106397,2017-07-07,2017-07-13,Standard Class,Mj-17740,Max Jones,Consumer,United States,Orem,Utah,84057,West,Off-Pa-10003441,Office Supplies,Paper,Xerox 226,12.96
8798,Ca-2017-106397,2017-07-07,2017-07-13,Standard Class,Mj-17740,Max Jones,Consumer,United States,Orem,Utah,84057,West,Off-Ar-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,45.98
8800,Ca-2015-116666,2015-08-05,2015-10-05,First Class,Kt-16480,Kean Thornton,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Tec-Co-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1799.97
8801,Ca-2018-148992,2018-11-23,2018-11-27,Standard Class,Cs-12250,Chris Selesnick,Corporate,United States,Chicago,Illinois,60623,Central,Off-Pa-10004285,Office Supplies,Paper,Xerox 1959,10.688
8802,Ca-2017-140935,2017-10-11,2017-12-11,First Class,Ab-10015,Aaron Bergman,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,Tec-Ph-10000562,Technology,Phones,Samsung Convoy 3,221.98
8803,Ca-2017-140935,2017-10-11,2017-12-11,First Class,Ab-10015,Aaron Bergman,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,Fur-Bo-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",341.96
8804,Ca-2015-157644,2015-12-31,2016-01-01,First Class,Ah-10030,Aaron Hawkins,Corporate,United States,New York City,New York,10035,East,Tec-Ac-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",34.77
8805,Ca-2015-157644,2015-12-31,2016-01-01,First Class,Ah-10030,Aaron Hawkins,Corporate,United States,New York City,New York,10035,East,Off-La-10003148,Office Supplies,Labels,Avery 51,18.9
8806,Us-2018-100398,2018-08-19,2018-08-23,Standard Class,Do-13435,Denny Ordway,Consumer,United States,Salt Lake City,Utah,84106,West,Off-Bi-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",102.72
8808,Us-2018-110646,2018-10-26,2018-10-31,Standard Class,Jf-15190,Jamie Frazer,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Off-Bi-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",33.282
8809,Us-2018-110646,2018-10-26,2018-10-31,Standard Class,Jf-15190,Jamie Frazer,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Tec-Ph-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,118.65
8810,Us-2018-110646,2018-10-26,2018-10-31,Standard Class,Jf-15190,Jamie Frazer,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Off-La-10001404,Office Supplies,Labels,Avery 517,14.76
